,pid,name,sid,sentence
7529,16,kentucky,7529,116 of the 120 counties in Kentucky supported the former governor of Massachusetts Mitt Romney in the 2012 election as he lost to Barack Obama throughout the country.
7530,16,kentucky,7530,"Commonwealth voters supported the three previous democratic candidates elected to the White House at the end of the 20th century, all of them from southern states: Lyndon B. Johnson (Texas) in 1964, Jimmy Carter (Georgia) in 1976 and Bill Clinton (Arkansas) in 1992 and 1996."
7531,16,kentucky,7531,"In the presidential elections of the 21st century, the state became a republican bastion, supporting the presidential candidates of this party by double-digit margins from 2000 to 2016."
7532,16,kentucky,7532,"At the same time, voters continued to elect Democratic candidates to state and local offices in many jurisdictions."
7533,16,kentucky,7533,"The U.S. Census Bureau estimates that the Kentucky population was 4,467,673 on July 1, 2019, an increase of 2.96% over the 2010 U.S. Census."
7534,16,kentucky,7534,"As of July 1, 2016, Kentucky's population was estimated at 4,436,974, an increase of 12,363 over the previous year and 97,607, or 2.2%, since 2010."
7535,16,kentucky,7535," This includes a natural increase since the last census of 73,541 persons (346,968 births minus 273,427 deaths) and an increase due to net migration of 26,135 persons in the State."
7536,16,kentucky,7536,"Immigration from outside the United States resulted in a net increase of 40,051 people, and internal migration resulted in a net decrease of 13,916 people."
7537,16,kentucky,7537,"In 2015, the population of Kentucky was about 149,016 people born abroad (3.4%)."
7538,16,kentucky,7538,"In 2016, the population density of the State was 110 people per square mile (42.5/km2)."
7539,16,kentucky,7539,The Kentucky population has increased over the past ten years since records were retained.
7540,16,kentucky,7540,"But in most decades of the 20th century, there was also the net emigration of Kentucky."
7541,16,kentucky,7541," Since 1900, the rural counties of Kentucky have experienced a net loss of more than 1 million people in migration, while urban areas have experienced a small net gain."
7542,16,kentucky,7542," Kentucky's population centre is located in Washington County, in the city of Willisburg."
7543,16,kentucky,7543," According to official U.S. Census Bureau statistics, the largest ancestry in 2013 was U.S. for a total of 20.2%."
7544,16,kentucky,7544,"In 1980, before ethnic American status was available on the official census, the largest ancestry claimed in the Commonwealth was English (49.6%), Irish (26.3%) and German (24.2%)."
7545,16,kentucky,7545,"In the most urban counties of Jefferson, Oldham, Fayette, Boone, Kenton and Campbell, German is the largest ancestry reported."
7546,16,kentucky,7546,The Americans of Scots-Irish and English are present throughout the state.
7547,16,kentucky,7547," Many residents claim Irish ancestry because the ""Irish Scots"" known among their ancestors, who immigrated from Ireland, where their ancestors had moved for a period from Scotland during the planting period."
7548,16,kentucky,7548," Since the 1980s, the only counties in the United States where more than half of the population cited ""English"" as their only ancestry group were in the hills of eastern Kentucky (approximately all counties in this region had a majority of residents identified as exclusively English of ancestry)."
7549,16,kentucky,7549,The Shawnee Ridgetop was organized in the early 21st century as a not-for-profit organization to improve the structure of its community and to raise awareness among American Aboriginal people in Kentucky.
7550,16,kentucky,7550,"In the 2000 census, some 20,000 people in the State identified themselves as Amerindians (0.49 per cent)."
7551,16,kentucky,7551,"In June 2011, Jerry ""2 Feather"" Thornton, a Cherokee, led a team in the 2011 Voyage of Native American Awareness canoe trip, starting on the Green River in Rochester, Kentucky and going to the Ohio River in Henderson."
7552,16,kentucky,7552," African Americans, who were mostly slaves at the time, made up 25 per cent of the population of Kentucky prior to the civil war; they were detained and worked mainly in the central Bluegrass area, a hemp and tobacco growing area, as well as in the breeding of blood cattle."
7553,16,kentucky,7553,The number of African Americans living in Kentucky decreased in the 20th century.
7554,16,kentucky,7554, Many emigrated at the beginning of the century to the industrial North and Midwest during the Great Migration for employment and the chance to leave separate and oppressive societies.
7555,16,kentucky,7555," Today, less than 9 per cent of the total population of the state is African-American."
7556,16,kentucky,7556,The African-American population of the State is heavily urbanized and 52 per cent of them live in the metropolitan area of Louisville.
7557,16,kentucky,7557,The county's population is 20% African Americans.
7558,16,kentucky,7558,"The other high-concentration areas, alongside the counties of Christian and Fulton and the Bluegrass area, are the towns of Paducah and Lexington."
7559,16,kentucky,7559, Some mining communities in the extreme southeast of Kentucky have between 5 and 10 per cent Afro-American populations.
7560,16,kentucky,7560,"In 2000, 96.1% of all residents aged five and older spoke only English at home, down from 97.5% in 1990."
7561,16,kentucky,7561, Patterns of discourse in the state generally reflect the origins of the early settlers of Virginia and Kentucky.
7562,16,kentucky,7562,"The characteristics of the South Midland are better preserved in the mountains, but some communities in the Midland and South are widespread."
7563,16,kentucky,7563," After a vowel, the /r/ can be weak or missing."
7564,16,kentucky,7564,"For example, Coop has the vowel to set, but the root rhymes with the boot."
7565,16,kentucky,7565,"In southern Kentucky, earthworms are called red worms, a jute bag is known as a towing bag or the grass bag from the south, and green beans are called broken beans."
7566,16,kentucky,7566,"In Kentucky's English, a young man can carry, not escort, his girlfriend to a party."
7567,16,kentucky,7567," Spanish is the second most spoken language in Kentucky, after English."
7568,16,kentucky,7568,"In 2010, the Association of Religion Data Archives (ARDA) reported the following groups of 4,339,367 Kentucky residents:"
7569,16,kentucky,7569, Kentucky is home to several seminars.
7570,16,kentucky,7570,The Southern Baptist Theological Seminary of Louisville is the main seminar of the Southern Baptist Convention.
7571,16,kentucky,7571,"Louisville is also home to the Presbyterian Theological Seminary of Louisville, an institution of the Presbyterian Church (USA)."
7572,16,kentucky,7572,"Lexington has a seminary, Lexington Theological Seminary (affiliated to the Disciples of Christ)."
7573,16,kentucky,7573,The Kentucky Baptist Seminary is located on Georgetown College campus in Georgetown.
7574,16,kentucky,7574,"Asbury Theological Seminary, a multi-denominational seminar in Methodist tradition, is located in nearby Wilmore."
7575,16,kentucky,7575,"In addition to seminars, there are several colleges affiliated with confessions:"
7576,16,kentucky,7576,"Louisville is home to the Assumption Cathedral, the third oldest Catholic cathedral in continuous use in the United States."
7577,16,kentucky,7577,The city also holds the headquarters of the Presbyterian Church (USA) and its press.
7578,16,kentucky,7578,"In the late 19th, 20th and 21st centuries, Louisville also had Jewish, Muslim and Hindu communities."
7579,16,kentucky,7579,"In 1996, the Centre for Interfaith Relations created the Festival of Religions, the first and oldest annual interfaith festival in the United States."
7580,16,kentucky,7580,"The group of Christian creationists, Answers in Genesis, as well as its Museum of Creation, is headquartered in Petersburg, Kentucky."
7581,16,kentucky,7581,"At the beginning of its history, Kentucky has been recognized for its excellent agricultural conditions."
7582,16,kentucky,7582,It was the site of the first commercial cellar in the United States (started in the present County of Jessamine in 1799) and due to the high calcium content of the soil in the Bluegrass area quickly became an important horse rearing area (and later racing).
7583,16,kentucky,7583," Today, Kentucky ranks 5th nationally in goat farming, 8th in beef cattle production and 14th in corn production."
7584,16,kentucky,7584, Kentucky has also been a long-standing major centre of the tobacco industry – both as a business and as a tobacco farming centre.
7585,16,kentucky,7585," Today, Kentucky's economy has also grown in importance in non-agricultural terms, particularly in automobile manufacturing, energy fuel production and medical facilities."
7586,16,kentucky,7586, Kentucky is fourth in the number of cars and trucks assembled in the United States.
7587,16,kentucky,7587,"The Chevrolet Corvette, Cadillac XLR (2004-2009), Ford Escape, Ford Super Duty trucks, Ford Expedition, Lincoln Navigator, Toyota Camry, Toyota Avalon, Toyota Solara, Toyota Venza and Lexus ES 350 are assembled in Kentucky."
7588,16,kentucky,7588," Kentucky has always been a major coal producer, but the coal industry has been declining since the 1980s, and the number of people employed in the coal industry has dropped by more than half between 2011 and 2015."
7589,16,kentucky,7589,"In 2010, 24% of the electricity produced in the United States depended either on enriched uranium rods from the Paducah gas diffusion plant (the only national low-quality uranium enrichment site) or on 107,336 tonnes of coal extracted from the two coal fields of the State (which together produce 4% of electricity in the United States)."
7590,16,kentucky,7590," Kentucky produces 95% of the world's supply of bourbon whisky, and the number of bourbon barrels aged in Kentucky (more than 5.7 million) exceeds the population of the state."
7591,16,kentucky,7591,Bourbon was a growing market – Kentucky bourbon production increased 170 percent between 1999 and 2015.
7592,16,kentucky,7592,"In 2019, the state had more than fifty distilleries for the production of bourbon."
7593,16,kentucky,7593," Kentucky exports reached a record high of $22.1 billion in 2012, with products and services reaching 199 countries."
7594,16,kentucky,7594," According to the Kentucky Cabinet for Economic Development, Kentucky's main state agency responsible for creating new jobs and investments in the state, new business investment in Kentucky in 2012 totalled close to $2.7 billion, with the creation of more than 14,000 new jobs."
7595,16,kentucky,7595,"One such investment was L'Oréal in northern Kentucky, which added 200 jobs in addition to the 280 already in the existing facilities in Florence and Walton."
7596,16,kentucky,7596,"Fort Knox, a U.S. military post better known as the U.S. Bullion Depository site, which is used to house much of the U.S.'s official gold reserves, is located in Kentucky between Louisville and Elizabethtown."
7597,16,kentucky,7597,"In May 2010, the Army Centre of Excellence for Human Resources, the largest government office building close to 900,000 square feet (84,000 square feet), opened in Fort Knox."
7598,16,kentucky,7598,"The new complex employs almost 4,300 soldiers and civilians."
7599,16,kentucky,7599," Kentucky has two of the twenty U.S. federal penitentiaries: USP Big Sandy (east of Martin County, near Inez) and USP McCreary (south of McCreary County, in Daniel Boone National Forest)."
7600,16,kentucky,7600,The government's total gross revenue for the first quarter of 2019 was $213.313 billion.
7601,16,kentucky,7601," His per capita income was $25,888 in 2017."
7602,16,kentucky,7602,"An organization called the Institute for Truth in Accounting estimated that the government's debts exceeded its available assets by $26,300 per taxpayer in 2011, ranking the state as the fifth highest of this type of debt burden in the nation."
7603,16,kentucky,7603,"In October 2019, the state unemployment rate is 4.3%."
7604,16,kentucky,7604,"In 2014, Kentucky was found to be the most affordable U.S. state in which to live."
7605,16,kentucky,7605,The tax is collected by the Kentucky Department of Revenue.
7606,16,kentucky,7606," There are six income tax brackets, ranging from 2 per cent to 6 per cent of personal income."
7607,16,kentucky,7607, Kentucky's sales tax rate is 6%.
7608,16,kentucky,7608, Kentucky has a general classified property tax scheme.
7609,16,kentucky,7609,"All categories of property, unless exempted by the Constitution, are taxable by the State, although at very variable rates."
7610,16,kentucky,7610, Many of these classes are exempt from local government tax.
7611,16,kentucky,7611," Among the categories subject to local taxation, three have special rates set by the General Assembly, one by the Supreme Court of Kentucky and the others are subject to the full local rate, which includes the tax rate set by local tax bodies, plus all the levies voted."
7612,16,kentucky,7612,Real property is valued at 100% of fair market value and property taxes are payable no later than December 31.
7613,16,kentucky,7613," Once the main source of income for the state and local government, property taxes account for only about 6% of the annual income of the Kentucky General Fund."
7614,16,kentucky,7614," Until January 1, 2006, Kentucky taxed intangible personal property held by a taxpayer on January 1 of each year."
7615,16,kentucky,7615, Kentucky's intangible tax has been repealed under House Bill 272.
7616,16,kentucky,7616,Intangible property consists of any property or investment that is evidence of value or right to value.
7617,16,kentucky,7617," Certain types of intangible property include bonds, notes, retail buyback contracts, accounts receivable, trusts, enforceable contracts for the sale of real property (land contracts), money in hand, money in safes, rents, interest in estates, shareholder loans and commercial paper."
7618,16,kentucky,7618,"In December 2002, Kentucky Governor Paul Patton unveiled the state slogan ""It's so friendly,"" in the hope of attracting more people to the state based on the idea of southern hospitality."
7619,16,kentucky,7619,The campaign was neither a failure nor a success.
7620,16,kentucky,7620," Although it was meant to embrace the values of the south, many Kentuckians rejected the slogan as being cheesey and ineffective."
7621,16,kentucky,7621,We soon realized that the slogan did not encourage tourism as much as we hoped at the outset.
7622,16,kentucky,7622,The government has therefore decided to create a different slogan to embrace Kentucky as a whole while encouraging more people to visit Bluegrass.
7623,16,kentucky,7623,"In 2004, Governor Ernie Fletcher launched an extensive branding campaign in the hope of making the state's advertising budget between $12 million and $14 million more effective."
7624,16,kentucky,7624,"The Unbridled Spirit brand is the result of a $500,000 contract with New West, a Kentucky-based advertising and public relations marketing company, to develop a viable brand and label line."
7625,16,kentucky,7625,The Fletcher administration aggressively marketed the brand in the public and private sectors.
7626,16,kentucky,7626," Since then, the signs ""Welcome to Kentucky"" at the border areas have a symbol ""Spirit unbridled"" on them."
7627,16,kentucky,7627, Tourism has become an increasingly important part of the Kentucky economy.
7628,16,kentucky,7628,"In 2019, tourism's economic impact reached $7.6 billion."
7629,16,kentucky,7629,"Major attractions include horse racing with events such as Kentucky Derby and the Keeneland Fall and Spring Meets, visits to bourbon distilleries and natural attractions such as the many lakes and parks of the state to include Mammouth Cave, Cumberland Lake and Red River Gorge."
7630,16,kentucky,7630,The state also has several religious destinations such as the Museum of Creation and the Arch Meeting of Answers in Genesis.
7631,16,kentucky,7631, Horse Racing has been associated with Kentucky for a long time.
7632,16,kentucky,7632,"Churchill Downs, the house of the Derby, is a great place with a capacity of more than 165,000."
7633,16,kentucky,7633,The trail hosts several events throughout the year and is an important draw for the city of Louisville.
7634,16,kentucky,7634,"Keeneland Race Course in Lexington hosts two major events, spring and fall."
7635,16,kentucky,7635, Beyond hosting Keeneland races also hosts an important auction of drawing buyers from around the world.
7636,16,kentucky,7636,"In 2019, $360 million was spent on the September sale."
7637,16,kentucky,7637,"The Kentucky Horse Park in Georgetown hosts several events throughout the year, including international riding competitions and also offers horse riding from April to October."
7638,16,kentucky,7638," Kentucky is served by six major interstate highways (I-24, I-64, I-65, I-69, I-71 and I-75), seven parking lanes and six diversions and spurs (I-165, I-169, I-264, I-265, I-275, and I-471)."
7639,16,kentucky,7639,"The parking lanes were at the origin of the toll roads, but on November 22, 2006, Governor Ernie Fletcher terminated the toll charges on the William H. Natcher parking lane and on the Audubon parking lane, the last two Kentucky parking lanes to charge access tolls."
7640,16,kentucky,7640,The associated toll booths were demolished.
7641,16,kentucky,7641,It was generally agreed that this was a positive economic development for transportation in Kentucky.
7642,16,kentucky,7642,"In June 2007, a law came into force, bringing the speed limit for rural areas of Kentucky Interstates and Parkways from 65 to 70 miles per hour to 105 to 113 km/h."
7643,16,kentucky,7643,Road tunnels include the Cumberland Gap Inter-State Tunnel and the Nada Rural Tunnel.
7644,16,kentucky,7644,"Amtrak, the national rail passenger network, serves Ashland, South Portsmouth, Maysville and Fulton."
7645,16,kentucky,7645,"The Cardinal (trains 50 and 51) is the line offering Amtrak service to Ashland, South Shore, Maysville and South Portsmouth."
7646,16,kentucky,7646,The town of New Orleans (trains 58 and 59) serves Fulton.
7647,16,kentucky,7647,The northern region of Kentucky is served by the Cardinal at Cincinnati Union Terminal.
7648,16,kentucky,7648,The terminal is just across the Ohio River from Cincinnati.
7649,16,kentucky,7649,"Norfolk Southern Railway runs through the central and southern parts of the Commonwealth, its subsidiary Cincinnati, New Orleans and Texas Pacific (NOC&TP)."
7650,16,kentucky,7650,"The line comes from Cincinnati and ends 338 miles south at Chattanooga, Tennessee."
7651,16,kentucky,7651,"In 2004, there were approximately 2,640 miles (4,250 km) of railways in Kentucky, of which approximately 65% were operated by CSX Transportation."
7652,16,kentucky,7652," Coal was by far the most common cargo, accounting for 76 per cent of cargo loaded and 61 per cent of cargo delivered."
7653,16,kentucky,7653,Bardstown has a tourist attraction known as the My Old Kentucky Dinner Train.
7654,16,kentucky,7654," Along a 20-mile stretch (30 km) of rail purchased from CSX in 1987, guests receive a four-course meal on a two-and-a-half hour round trip between Bardstown and Limestone Springs."
7655,16,kentucky,7655,The Kentucky Railway Museum is located close to New Haven.
7656,16,kentucky,7656, Other parts of Kentucky are recovering former railways as part of railway trail projects.
7657,16,kentucky,7657,One of these projects is Louisville's Big Four Bridge.
7658,16,kentucky,7658," When the Indiana approach ramps of the bridge opened in 2014, completing the pedestrian link across the Ohio River, the Big Four Bridge Railway Trail became the second longest pedestrian bridge in the world."
7659,16,kentucky,7659,"The longest pedestrian bridge is also located in Kentucky – the Newport Southbank Bridge, known as the ""Purple People Bridge"", connecting Newport with Cincinnati, Ohio."
7660,16,kentucky,7660,"The major airports in Kentucky include Louisville International Airport (Standiford Field (SDF)) in Louisville, Cincinnati/North Kentucky International Airport (CVG) in Cincinnati/Covington and Blue Grass Airport (LEX) in Lexington."
7661,16,kentucky,7661,"Louisville International Airport is home to the US Worldport, its International Air Sorting Centre."
7662,16,kentucky,7662,"Cincinnati/Northern Kentucky International Airport is the largest airport in the state, and is a city of concentration for the passenger airline Delta Air Lines and the headquarters of its Delta Private Jets."
7663,16,kentucky,7663,"The airport is one of three super hubs of DHL Aviation, serving destinations across the Americas, Europe, Africa and Asia, making it the 7th busiest airport in the United States and the 36th busiest in the world based on passenger and freight operations."
7664,16,kentucky,7664,"CVG is also a concentration city for Frontier Airlines and is the largest airport in O&D and base for Allegiant Air, as well as the home of maintenance for the subsidiary of American Airlines PSA Airlines and Delta Air Lines subsidiary Endeavor Air."
7665,16,kentucky,7665, There are also a number of regional airports scattered across the State.
7666,16,kentucky,7666,"On August 27, 2006, Blue Grass Airport was the scene of an accident that killed 47 passengers and 2 crew members on Bombardier CRJ's Comeir Flight 191 or Delta Air Lines Flight 5191, sometimes mistakenly identified by the press as Comair Flight 5191."
7667,16,kentucky,7667,"The only survivor was the first officer of the flight, James Polehinke, who determined that the brain was damaged and that he was unable to recall the accident."
7668,16,kentucky,7668," Since the state is limited by two of the largest rivers in North America, water transportation has always played an important role in the Kentucky economy."
7669,16,kentucky,7669,Louisville was an important port for steamships in the 19th century.
7670,16,kentucky,7670," Today, most of the barge traffic on the rivers of Kentucky consists of coal shipped from coal fields in the East and West, about half of which is used locally to power many power plants located directly off Ohio, the rest being exported to other countries, including Japan."
7671,16,kentucky,7671," Many of the largest ports in the United States are in or near Kentucky, including:"
7672,16,kentucky,7672,"As a state, Kentucky ranks 10th overall in port tonnage."
7673,16,kentucky,7673,"The only natural obstacle along the whole length of the Ohio River is Ohio Falls, located just west of downtown Louisville."
7674,16,kentucky,7674," Kentucky is divided into 120 counties, the largest being Pike County at 787.6 square miles (2,040 km2), and the most populous being Jefferson County (which coincides with the Louisville Metro Government Region) with 741,096 residents in 2010."
7675,16,kentucky,7675,"The county government, under the Kentucky Constitution of 1891, is vested in the county judge and executive (formerly known as the county judge), who is the chief executive of the county, and in a legislature called the Court of Finance."
7676,16,kentucky,7676," Despite its unusual name, the Tax Court no longer has any judicial functions."
7677,16,kentucky,7677,"The two most populous counties in Kentucky, Jefferson and Fayette, have consolidated their governments with those of their largest cities."
7678,16,kentucky,7678,"The Louisville-Jefferson County Government (Louisville Metro) and the Lexington-Fayette Urban County Government (Lexington Metro) are unique in that their municipal councils and county tax court structures have been merged into one entity with a single general manager, the Mayor of Metro County and the Mayor of Urban County, respectively."
7679,16,kentucky,7679," Although the counties still exist as subdivisions of the state, the names Louisville and Lexington are used to designate the entire coextensive area with the former cities and counties."
7680,16,kentucky,7680," Somewhat incongruously, at the entrance to Lexington-Fayette, the road signs read ""Comté de Fayette"" while most of the signs leading to Louisville-Jefferson simply read ""Bienvenue au métro de Louisville""."
7681,16,kentucky,7681,"The Louisville Metro Government Region has 1,298,990 inhabitants in 2018."
7682,16,kentucky,7682," According to the methodology of the U.S. Census Bureau, the population of Louisville was 623,867."
7683,16,kentucky,7683," This latter figure corresponds to the population of the so-called ""balance"" – those parts of Jefferson County that were not incorporated or within the City of Louisville prior to the formation of the merged government in 2003."
7684,16,kentucky,7684,"In 2018, the combined statistical area of Louisville (ASC) had 1,569,112 inhabitants, including 1,209,191 in Kentucky, which means that more than 25% of the state population now lives in the Louisville CSA."
7685,16,kentucky,7685," Since 2000, more than one third of the population growth in the state has occurred in the Louisville CSA."
7686,16,kentucky,7686,"In addition, the 28 richest locations in Kentucky are in Jefferson County and seven of the 15 richest counties in the state are in the Louisville CSA."
7687,16,kentucky,7687,"The second largest city is Lexington with a 2018 census population of 323,780, its subway had a population of 516,697 and its CSA, which includes the statistical areas of Frankfort and Richmond, with a population of 746,310."
7688,16,kentucky,7688,"The northern Kentucky region, comprising the seven counties of Kentucky in the Cincinnati/North Kentucky metropolitan area, had 447,457 inhabitants in 2018."
7689,16,kentucky,7689,"The metropolitan areas of Louisville, Lexington and northern Kentucky have a combined population of 2,402,958 in 2018, representing 54% of the total government population on only 19% of state land."
7690,16,kentucky,7690," This area is often referred to as a golden triangle because it contains a majority of the wealth of the state, population, population growth and economic growth, it is also where most of the largest cities in the state are located per population."
7691,16,kentucky,7691,"It is called gold triangle as the metro areas of Lexington, Louisville, and north of Kentucky/Cincinnati draw a shape of triangle."
7692,16,kentucky,7692,"Interstates I-71, I-75, and I-64 form the triangle."
7693,16,kentucky,7693,"In addition, all Kentucky counties that are part of an SMA or CSA have a total population of 2,970,694, or 67% of the state population."
7694,16,kentucky,7694,"In 2017, Bowling Green had 67,067 inhabitants, making it the third most populated city in the state."
7695,16,kentucky,7695,"The metropolitan area of Bowling Green had an estimated population of 174,835 and its combined statistical area with Glasgow has an estimated population of 228,743."
7696,16,kentucky,7696,"The other two fast-growing urban areas of Kentucky are the Bowling Green region and the Tri Cities region of southeastern Kentucky, including Somerset, London and Corbin."
7697,16,kentucky,7697," Although only one city in the ""Tri Cities"" (Somerset) currently has more than 12,000 inhabitants, the region has seen an increase in population and employment since the 1990s."
7698,16,kentucky,7698," Growth was particularly rapid in Laurel County, which exceeds Scott and Jessamine counties around Lexington or Shelby and Nelson counties around Louisville."
7699,16,kentucky,7699,"London increased significantly in the 2000s from 5,692 in 2000 to 7,993 in 2010."
7700,16,kentucky,7700,"London also landed a Wal-Mart distribution center in 1997, bringing thousands of jobs to the community."
7701,16,kentucky,7701,"In northeastern Kentucky, the larger Ashland area is an important transportation, manufacturing and medical centre."
7702,16,kentucky,7702,"The production of iron and oil, as well as the transportation of coal by rail and barge, have been historic pillars of the region's economy."
7703,16,kentucky,7703,"As a result of a decline in the region's industrial base, Ashland has experienced a significant reduction in its population since 1990; however, the region's population has stabilized since then, with the medical services industry playing a larger role in the local economy."
7704,16,kentucky,7704,"The Ashland area, including the counties of Boyd and Greenup, is part of Huntington-Ashland, WV-KY-OH, Metropolitan Statistical Area (MSA)."
7705,16,kentucky,7705,"As of the 2000 census, the MSA had 288,649 inhabitants."
7706,16,kentucky,7706,"More than 21,000 of them (in 2010) live within the boundaries of the city of Ashland."
7707,16,kentucky,7707,"The largest county in Kentucky by region is Pike, which contains Pikeville and the suburb Coal Run Village."
7708,16,kentucky,7708,"The county and its surroundings are the most populous area of the state that is not part of a micropolitan statistical zone or metropolitan statistical area with nearly 200,000 inhabitants in five counties: Floyd County, Martin County, Letcher County and the neighbouring county of Mingo, West Virginia."
7709,16,kentucky,7709," There are just over 68,000 people in Pike County."
7710,16,kentucky,7710, Only three U.S. states have smaller capitals than Kentucky's Frankfort (pop.
7711,16,kentucky,7711,"25 527: Augusta, Maine (pop."
7712,16,kentucky,7712,"18 560), Peter, South Dakota (pop."
7713,16,kentucky,7713,"13 876) and Montpellier, Vermont (pop."
7714,16,kentucky,7714,8 035...........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
7715,16,kentucky,7715, Kentucky has eight public four-year universities.
7716,16,kentucky,7716," There are two broad levels: large research institutions (the University of Kentucky and the University of Louisville) and regional universities, which include the other six schools."
7717,16,kentucky,7717,"Regional schools have specific target counties where many of their programs are targeted (such as Forestry at Eastern Kentucky University or Cave Management at Western Kentucky University), but most of their programs vary little from any other public university."
7718,16,kentucky,7718,The UK and UofL have the highest academic rankings and admission standards although regional schools are not without their recognized national departments – examples being Western Kentucky University's national classified Journalism Department or Morehead State University offering one of the country's only space science degrees.
7719,16,kentucky,7719,The United Kingdom is the flagship country and the land concession of the system and has agricultural extension services in all counties.
7720,16,kentucky,7720,"The two research schools have divided the tasks related to the medical field, the UK runs all medical awareness programmes in the eastern half of the state, while UofL conducts all medical awareness activities in the western half of the state."
7721,16,kentucky,7721,"The state's sixteen two-year public colleges have been governed by the Kentucky Community and Technical College System since the adoption of the Postsecondary Education Improvement Act 1997, commonly referred to as House Bill 1."
7722,16,kentucky,7722," Before Bill 1, most of these colleges were under the control of the University of Kentucky."
7723,16,kentucky,7723,"Transylvania University, a liberal arts university in Lexington, was founded in 1780 as the oldest university west of the Allegheny Mountains."
7724,16,kentucky,7724,"Berea College, located in the far south of Bluegrass under the Cumberland Plateau, was the first Southern Joint College to accommodate black and white students, doing so since its establishment even in 1855."
7725,16,kentucky,7725, This policy was successfully challenged in the United States Supreme Court in Berea College v. Kentucky in 1908.
7726,16,kentucky,7726, That decision effectively separated Berea until Brown v. Board of Education in 1954.
7727,16,kentucky,7727," There are 173 school districts and 1,233 state schools in Kentucky."
7728,16,kentucky,7728,"For the school year 2010-2011, there were approximately 647,827 students enrolled in the public school."
7729,16,kentucky,7729, Kentucky has undergone many educational reforms over the last two decades.
7730,16,kentucky,7730,"In 1989, the Kentucky Supreme Court ruled that the state education system was unconstitutional."
7731,16,kentucky,7731,The response of the General Assembly was the adoption of the Kentucky Education Reform Act (KERA) the following year.
7732,16,kentucky,7732," Years later, Kentucky made progress, but most agree that further reforms are needed."
7733,16,kentucky,7733,"The 2018 West Virginia Teachers' Strike prompted teachers in other states, including Kentucky, to take similar measures."
7734,16,kentucky,7734," Although Kentucky culture is generally considered a southerner, it is unique in that it is also influenced by the Midwest and South Appalachians in some parts of the state."
7735,16,kentucky,7735,"The state is known for bourbon and whiskey, tobacco, horse racing and university basketball."
7736,16,kentucky,7736, Kentucky is more similar to Upland South in terms of ancestry that is primarily American.
7737,16,kentucky,7737," Nevertheless, in the 19th century, Kentucky received a large number of German immigrants, who settled mainly in the Midwest, along Ohio, mainly in Louisville, Covington, and Newport."
7738,16,kentucky,7738," Only Maryland, Delaware and West Virginia have higher percentages of German ancestry than Kentucky among the Southern states defined by the census, although the percentage of Kentucky is closer to Arkansas and Virginia than that of the previously designated state."
7739,16,kentucky,7739," Scottish Americans, English Americans, and Scottish-Irish Americans have strongly influenced Kentucky culture and are present in all parts of the state."
7740,16,kentucky,7740,"In the 1980s, the only counties in the United States where more than half of the population cited English as their only ancestry group were in the hills of eastern Kentucky (and made up virtually all counties in that region)."
7741,16,kentucky,7741," Kentucky was a slave state, and Blacks once represented more than a quarter of its population; however, it lacked the cotton plantation system and had never had the same high percentage of Afro-Americans as most other slave states."
7742,16,kentucky,7742," Although less than 8% of the total population is black, Kentucky has a relatively large African-American rural population in the central and western regions of the state."
7743,16,kentucky,7743, Kentucky adopted the Jim Crow system of racial segregation in most public areas after the civil war.
7744,16,kentucky,7744,Louisville's 1914 Order on Residential Racial Segregation was invalidated by the United States Supreme Court in 1917.
7745,16,kentucky,7745," However, in 1908, Kentucky enacted the law of the day, ""An Act to Prohibit White and Colourful Persons from Attending the Same School"", which Berea College unsuccessfully challenged in the United States Supreme Court in 1908; in 1948, Lyman T. Johnson brought an action for admission to Kentucky University; as a result, in the summer of 1949, nearly thirty African-American students entered graduate and vocational programs in the United Kingdom."
7746,16,kentucky,7746," Kentucky joined his schools after the 1954 Brown v. Board of Education verdict, later passing the first State Civil Rights Act in the South in 1966."
7747,16,kentucky,7747,"The biggest day of American horse racing, the Kentucky Derby, is preceded by the two-week Derby Festival in Louisville."
7748,16,kentucky,7748,"The Derby Festival offers many events, including Thunder Over Louisville, Pegasus Parade, Great Steamboat Race, Fest-a-Ville, Chow Wagon, BalloonFest, BourbonVille and many others leading to the big race."
7749,16,kentucky,7749,Louisville also hosts the Kentucky State Fair and Kentucky Shakespeare Festival.
7750,16,kentucky,7750," Bowling Green, the third-largest city in the state and the only assembly plant in the world that manufactures the Chevrolet Corvette, opened the Corvette National Museum in 1994."
7751,16,kentucky,7751,"The fourth largest city, Owensboro, lends faith to its nickname of ""Barbecue Capital of the World"" by hosting the annual Bar-B-Q International Festival."
7752,16,kentucky,7752,"Old Louisville, the largest historical preservation district in the United States with Victorian architecture and the third largest overall, hosts the St. James Court Art Show, the largest open-air art show in the United States."
7753,16,kentucky,7753,"The neighbourhood was also home to the South Exhibition (1883-1887), which presented the first public exhibition of Thomas Edison's light bulb, and was the setting of Alice Hegan Rice's novel, Mrs Wiggs of the Cabbage Patch."
7754,16,kentucky,7754,"Hodgenville, the birthplace of Abraham Lincoln, hosts the annual celebration of Lincoln Days, and also hosted the launch of the celebration of the national bicentennial Abraham Lincoln in February 2008."
7755,16,kentucky,7755,Bardstown celebrates its heritage as a major bourbon producing area with the Kentucky Bourbon Festival.
